name,calories,portion,unite
Barre patissière de bretagne (1),350,100,gramme
Barre protein pack inko,388,100,gramme
Barre proteine weider (low carbo),306,100,gramme
Barre proteinée gaylord hauser chocolat/caramel,408,100,gramme
Barre protéinée oats & whey myprotein,315,100,gramme
Barre proteinéee gaylord hauser praliné,424,100,gramme
Barre protéinées coco croustillants,378,100,gramme
Barre proteinplus power barre,319,100,gramme
Barre protergy eafit,389,100,gramme
Barre repas gerlinea pommes framboises,164,1,unité
Barre saveur cafe,124,100,gramme
Barre saveur noix de coco banane,110,1,part
Barre saveur nougat dietline,124,1,portion
Barre spécial k au chocolat eu lait,79,1,unité
Barre special k chocolat au lait,79,1,part
Barre special k chocolat lait,79,1,portion
Barre spécial k framboise et chocolat,411,100,gramme
Barre spécial k poire-chocolat,387,100,gramme
Barre special k red berry,88,1,part
Barre sports aux amandes gerblé,413,100,gramme
Barre substitut de repas agir fruits rouges,320,100,gramme
Barre taillefine céréales & chocolat (1 barre - 21g),79,1,unité
Barre taillefine céréales et chocolat,375,100,gramme
Barre tendre ganola kashi,150,1,portion
Barre tendre val nature choco noir et noix sucrées salése,170,1,unité
Barre vel fruits et noix,436,100,gramme
Barre whey dim,308,1,part
Barre x-treme protein flash inkosport,386,100,gramme
"Barre-céréales banane caramel 'weight watchers', par barre de 18g",68,1,unité
"Barre-céréales croustillantes au chocolat 'weight watchers', par barre de 30 g",111,100,gramme
Barre-céréales fraises & cranberry goût yaourt 'weight watchers' par barre de 25 g,92,1,portion
"Barre-céréales raisin-noix de coco farham - netto, 1 barre",87,1,unité
Barre-repas weight care choco crisp,206,1,unité
Barres aux céréales chocolat noir auchan,411,100,gramme
Barres aux céréales fruit form carrefour,359,100,gramme
Barres aux céréales fruits rouges auchan,377,100,gramme
Barres aux céréales riz et blé complet fraise fine ligne leader price,386,100,gramme
Barres céréales amandes et noisettes monoprix,423,100,gramme
Barres cereales aux fruits rouges dietline,309,100,gramme
Barres céréales bio chocolat (mieux vivre),408,100,gramme
Barres céréales biologiques (vitabio),415,100,gramme
Barres céréales chocolat et amandes (super u),122,1,unité
Barres céréales et fruits rouges taillefine,370,100,gramme
Barres céréales sirius (lidl) cornflakes,125,1,unité
Barres céréalières fruits rouges (monoprix),80,1,unité
Barres chocolat (2) mon repas gerlinéa,234,1,portion
Barres de céréales camus,321.2,100,gramme
Barres de céréales choco (marque repère),430,100,gramme
Barres de céréales maison,160.6,1,unité
Barres de céréales maison lafay recette 2,370,100,gramme
Barres frosties,412,100,gramme
Barres glacées bounty,140,100,gramme
Barres glacées snickers,384,100,gramme
Barres glacées twix,340,100,ml
Barres kellogg's frosties choco ,417,100,gramme
Barres minceur hyperprotéinées decathlon,347,100,gramme
Barres minceurs,228,1,unité
Barres protein 29,380,100,gramme
Barres protéinées ken (lafay),308.3,100,gramme
Barres pruneaux gerlinéa,162,1,part
Bas de gigot d'agneau américain maigre et rôti,180,100,gramme
Basic tri-pro80 ap fraise,379,100,gramme
Basic weight gain,377,100,gramme
Basic whey pro,365,100,gramme
Basilic déshydraté (1/5 tasse moulu),40,1,portion
Basmati selection golden sun lidl,365,100,gramme
Basquaise aux deux poivrons (uncle ben's),57,100,gramme
Bastogne lu,485,100,gramme
Batavia,25,100,gramme
Bâton de berger à croquer,515,100,gramme
Baton de berger justin bridou,438,100,gramme
Baton de berger justin bridou aux noisette,438,100,gramme
"Bâtonner glacé solero exotic : par portion de 67,5 ml",76,1,portion
Batonnet a base de surimi,127,100,gramme
Batonnet de crabe,120,100,gramme
Batonnet de crabe carrefour discount,123,100,gramme
Batonnet de poisson blue water,190,100,gramme
Batonnet de saumon coraya,157,100,gramme
Bâtonnet glacé sveltesse mangue-passion : par unité de 90 ml,91,1,unité
Batonnet haggen dazs cookies and cream (100ml),343,100,ml
Batonnet panné saveur citron iglo,194,100,gramme
Batonnet surimi (pack de 3 unités = 50g),56,1,portion
Batonnet surimi lidl,116,100,gramme
Batonnetes moelleux fleury-michon,117,100,gramme
Bâtonnets à base de surimi (golden seafood),115,100,gramme
Bâtonnets au chocolat au lait hyper u,506,100,gramme
Batonnets au chocolat au lait u,506,100,gramme
Bâtonnets au saumon fumé coraya,102,100,gramme
Bâtonnets coraya,112,100,gramme
Bâtonnets crème glacée géants vanille-chocolat au lait-amandes (mucci ice cream-aldi),323,100,gramme
Bâtonnets de colin d'alaska panés (u),223,100,gramme
Batonnets de crabe,118,100,gramme
Batonnets de poisson surgelés super croustillants u,224,100,gramme
Bâtonnets de poulet croustibat findus,260,100,gramme
Batonnets de surimi picard,107,100,gramme
Bâtonnets de surimi saveur crabe (odyssee),82,1,portion
Bâtonnets de surimi-fleury michon,97,100,gramme
Batonnets enrobés de chocolat au lait marque auchan,513,100,gramme
Bâtonnets moelleux surimi fleury michon,120,100,gramme
Bâtonnets pleine saveur coraya,115,100,gramme
"Batonnets saveur crabe ""ronde des mers""",120,100,gramme
Batonnets surimi (auchan),112,100,gramme
Bâtons de surimi odyssée,92,1,portion
Battonet de surimi,127,100,gramme
Bavette d'aloyau,138,100,gramme
Beaufort,401,100,gramme
Beignet,402,100,gramme
Beignet a la confiture de fraise,335,100,gramme
Beignet asiatique (le gaulois),215,100,gramme
Beignet au maïs (1 unité),132,1,unité
Beignet de crabe bleu,93,1,unité
Beignet de crevette,355,100,gramme
"Beignet de poulet "" le gaulois """,227,100,gramme
Beignet pomme pasquier,167,1,unité
Beignets de crevette sauce aigre-douce (traditions d'asie),310,100,gramme
Beignets de crevettes x 6 (saveurs d'ailleurs) casino,268,100,gramme
Belin best of extra-fins,505,100,gramme
Belolive margarine,676,100,gramme
Belvita (petit déjeuner de lu) goût noisette et chocolat,465,100,gramme
Belvita (petites fleurs chocolat),99,1,unité
Belvita chocolat & céréales complètes,460,100,gramme
Belvita délices framboise,350,100,gramme
Belvita petites tendresses cranberry-fraise,24,1,unité
Benco,373,100,gramme
Benco ( chocolat en poudre ),391,100,gramme
Benoiton aux olives (paul),414,100,gramme
Benoiton complet aux fruits (paul),271,100,gramme
Benoiton complet aux pépites de chocolat (paul),333,100,gramme
Berblé mes instants malins,435,100,gramme
Berforme,344,100,gramme
Bette à carde bouillie et égouttée,20,100,gramme
Betterave rouge,96,100,gramme
Betterave rouge cuite,23,100,gramme
Betteraves en cubes lunor,48,100,gramme
Betteraves rouges,78,100,gramme
Betteraves rouges assaisonnées bonduelle,30,100,gramme
Betteraves rouges en cube saint eloi,42,100,gramme
Bettes,22,100,gramme
Bettrave,23,100,gramme
Beurre,760,100,gramme
Beurre 15% mg bridelight,158,100,gramme
Beurre à tartiner 15%,163,100,gramme
Beurre alpro soya minarine,361,100,gramme
Beurre bratella soja,675,100,gramme
Beurre bridelight 15%,158,100,gramme
Beurre bridelight 15% mg,163,100,gramme
Beurre de baratte casino,743,100,gramme
Beurre de baratte doux casino bio,743,100,gramme
Beurre de cacahuète sun-pat,614,100,gramme
Beurre de cacahuètes,592,100,gramme
Beurre de cacahuette bio,609,100,gramme
Beurre de cacahuette mississippi,625,100,gramme
Beurre de cacao,900,100,gramme
Beurre de noix d'acajou nature,587,100,gramme
Beurre demi sel lidl,726,100,gramme
Beurre demi-écrémé balade au sel marin,385,100,gramme
Beurre demi-sel auchan,724,100,gramme
Beurre demi-sel elle&vire,726,100,gramme
Beurre demi-sel léger 20 % elle & vire,214,100,gramme
Beurre demi-sel président,725,100,gramme
Beurre doux (socobeur),748,100,gramme
Beurre doux à tartiner 25 % mg leader price,256,100,gramme
Beurre doux carrefour,743,100,gramme
Beurre doux elle et vire portion 12g 82%mg,744,100,gramme
Beurre doux gastronomique elle & vire,744,100,gramme
Beurre doux le fleurier,480,100,gramme
Beurre doux leader price,742,100,gramme
Beurre doux president,746,100,gramme
Beurre doux tartine légère carrefour,346,100,gramme
Beurre doux tarti'ligne 15% auchan,152,100,gramme
Beurre du québec,700,100,gramme
"Beurre d'amandes au miel et à la cannelle, salé",602,100,gramme
Beurre d'amandes nature,633,100,gramme
Beurre d'arachide crémeux kraft,80,1,portion
Beurre d'arachide tout naturel kraft,90,1,portion
Beurre d'arachides (myprotein),579,100,gramme
Beurre elle & vire 10%,114,100,gramme
Beurre extra léger bridelight 15 %,158,100,gramme
Beurre fruit d'or doux tartine&cuisson,541,100,gramme
Beurre kerrygold doux,748,100,gramme
Beurre le fleurier,535,100,gramme
Beurre léger & tendre 40 % de mg - aldi,365,100,gramme
Beurre léger à tartiner 40 % mg leader price,379.5,100,gramme
Beurre léger champré aldi,365,100,gramme
Beurre leger et tendre aldi,366,100,gramme
Beurre milbona de lidl,726,100,gramme
Beurre monfleuri 60% mg,549,100,gramme
Beurre planta fin ligne doux 38% mat grasse,350,100,gramme
Beurre president demi-sel,724,100,gramme
Beurre primevère,497,100,gramme
Beurre printiligne 20%,214,100,gramme
Beurre pro activ,559,100,gramme
Beurre st hubert 41 (38% mg),362,100,gramme
Beurre st hubert 5 céréales,494,100,gramme
Beurre st hubert omega 3,530,100,gramme
Beurre tartinable doux 25% mat gr,231,100,gramme
Beurre tarti'ligne auchan,229,100,gramme
Beurre tendre demi-sel dia,726,100,gramme
Beurre tendre doux auchan,741,100,gramme
Beurre tendre doux dia,744,100,gramme
Beurre tendre elle et vire 20%,214,100,gramme
Beurre tendre elle et vire 41% mg,394,100,gramme
Beurre tendre président demi-sel 250g,723,100,gramme
Biche (steack),116,100,gramme
Bicuits de son d'avoine dukan aux pépites de chocolat,389,100,gramme
Biere blonde,146,1,unité
Biere brune 65 pelforth,47.2,100,ml
Bière désalcoolisée (,60,100,ml
Biere et blé,301,100,gramme
Bière heineken,40,100,gramme
Bière légère (4% alcool par volume),103,1,canette
Bière ordinaire (5% alcool par volume),146,1,canette
Bifidus actif paturages,59,100,gramme
Bifidus actif saveur vanille milsactiv aldi,81,100,gramme
Bifidus aux fruits avec morceaux 0% auchan,41,100,gramme
Bifidus aux fruits leader price,59,1,pot
Bifidus coco leader price,90,100,gramme
Bifidus fromage blanc framboise dia,128,100,gramme
Bifidus fruit lidl,98,100,gramme
Bifidus muesli carrefour,108,100,gramme
Bifidus muesli leader price,109,100,gramme
Bifidus pruneaux leader price,103,100,gramme
Bifidus saveur vanille aldi,81,100,gramme
Bifteaks bio boeuf valtero par 2,138,100,gramme
Bifteck de cheval,110,100,gramme
Bifteck haché pur boeuf 15% mg (charal),209,100,gramme
Big king - burger king,542.6,1,unité
Big king xxl - burger king,971.4,1,unité
Bigorneau,101.1,100,gramme
Bio cracker à l'épeautre (coop naturaplan),402,100,gramme
Bio express - lentilles riz et soja,159,100,gramme
Bio protein,407,100,gramme
Biosoy choc',76,100,gramme
Bircher muesli,158,100,gramme
Birchermuesli manor food,352,100,gramme
Biscotte (lu heudebert),390,100,gramme
Biscotte au froment épi d'or,400,100,gramme
Biscotte au germe de ble gerble,381,100,gramme
Biscotte au son,128,1,portion
Biscotte au son de blé gerblé,353,100,gramme
Biscotte aux 8 céréales ( auchan ),387,100,gramme
Biscotte baguettine brioché (jacquet),398,100,gramme
Biscotte bio nature son et germe de blé,32,1,portion
Biscotte blé complet pelletier,79,1,tranche
Biscotte carrefour discount,372,100,gramme
"Biscotte casino, pauvre en sel",32,1,tranche
Biscotte céréales,430,100,gramme
Biscotte heudebert 6 céréales,395,100,gramme
Biscotte heudebert forme + unité,32,1,tranche
Biscotte heudebert pleine vie sans sel,395,100,gramme
Biscotte la gourmande pelletier,53,1,tranche
Biscotte pasquier sans sel,61,1,portion
"Biscotte pelletier ""la gourmande""",420,100,gramme
"Biscotte pomm'son, céréal",329,100,gramme
Biscotte ronde auga pasquier,422,100,gramme
Biscotte ronde briochée auga,422,100,gramme
Biscotte sondey (lidl),410,100,gramme
Biscotte tradition (pasquier),403,100,gramme
Biscotte 'la briochée' jacquet,427,100,gramme
Biscottes,403,100,gramme
Biscottes 6 céréales ( champion ),405,100,gramme
Biscottes 6 céréales (leclerc),380,100,gramme
Biscottes 6 céréales heudebert,395,100,gramme
Biscottes 6 céréales heudebert : par unité,34,1,unité
"Biscottes 97 % de céréales, heudebert",390,100,gramme
Biscottes au froment epi d'or (leclerc),390,100,gramme
Biscottes au froment u,96,100,gramme
Biscottes au germe de blé (leader price),410,100,gramme
"Biscottes au germe de blé, carrefour bio",406,100,gramme
"Biscottes au germe de blé, casino bio",397,100,gramme
Biscottes aux 6 céréales (leader price),380,100,gramme
Biscottes aux 6 céréales leader price,380,100,gramme
Biscottes aux céréales reva,124,1,tranche
Biscottes braisées à la farine complete (carrefour),389,100,gramme
Biscottes braisor heudebert,390,100,gramme
Biscottes carrefour,36,1,tranche
Biscottes complètes (monoprix bio),343,100,gramme
Biscottes complètes bio auchan,421,100,gramme
Biscottes complètes gerblé ,368,100,gramme
"Biscottes complètes, carrefour bio",410,100,gramme
Biscottes dorées au four réva,379,100,gramme
Biscottes gerblé pom'son,342,100,gramme
Biscottes grillées heudebert,380,100,gramme
Biscottes grillettines briochées aux pépites de chocolat auga,459,100,gramme
Biscottes heudebert fibres+,355,100,gramme
Biscottes heudebert muesli,395,100,gramme
Biscottes heudebert omega 3,405,100,gramme
Biscottes heudebert 'pacte forme',360,100,gramme
Biscottes heudebert 'pacte forme',360,100,gramme
Biscottes les grilletines minceur sans sucres ajoutés auga,395,100,gramme
Biscottes minceur auga sans sel ni sucres ajoutés,363,100,gramme
Biscottes natures auchan,390,100,gramme
Biscottes plaisir de pavot heudebert,400,100,gramme
"Biscottes tartines, heudebert",410,100,gramme
"Biscottes ""narvik"" aldi",96,1,portion
"Biscuit , thé de lu ",32,1,unité
"Biscuit 4 céréales, pépites de chocolat agir carrefour",431,100,gramme
Biscuit 4s pommes,454,100,gramme
"Biscuit à l'avoine avec raisins secs, recette maison",65,1,unité
Biscuit au beurre au blé complet,423,100,gramme
"Biscuit au carré de chocolat, commercial (1 gros)",227,1,unité
"Biscuit au carré de chocolat, commercial (1 petit)",115,1,unité
Biscuit au gingembre,29,1,unité
Biscuit bastogne lu,485,100,gramme
Biscuit bio sésame epeautre leader price,273,1,portion
Biscuit bn choco,458,100,gramme
Biscuit carrefour kids,469,100,gramme
Biscuit choco fondant gerble,481,100,gramme
Biscuit choco noir eco +,509,100,gramme
Biscuit cuillère marque repere,360,100,gramme
Biscuit cuillers carrefour,354,100,gramme
Biscuit cuillers leader price,373,100,gramme
Biscuit de son d'avoine pépites de chocolat dukan,145.88,1,portion
Biscuit de son d'avoine saveur noisette dukan,141,1,portion
Biscuit déli matin,240,1,portion
Biscuit delser nature (par paquet de 4),113,1,unité
Biscuit digestif au son d'avoine (1 unité),44,1,unité
Biscuit dukan son avoine coco,343,100,gramme
Biscuit figue et son gerblé,420,100,gramme
Biscuit fourré au chocolat goutak chabrior (intermarché),467,100,gramme
Biscuit fourré pomme framboise amande gerblé,414,100,gramme
Biscuit fruit & form ananas-noix de coco,395,100,gramme
Biscuit fruit & forme fruits rouge de verkade,390,100,gramme
Biscuit fruit and form poire chocolat,387,100,gramme
Biscuit fudgeo,65,1,portion
Biscuit gerblé 4s aux pomme,454,100,gramme
Biscuit gerblé complet au germe de blé,425,100,gramme
Biscuit gerblé lait choco,452,100,gramme
Biscuit gerblé lait chocolat,452,100,gramme
Biscuit gerble miel chataigne,445,100,gramme
Biscuit gerblé pepites de chocolat,93,1,part
Biscuit gerblé pomme noisette,64,1,unité
Biscuit gerblé raisin,426,100,gramme
Biscuit gerblé sésame,487,100,gramme
Biscuit gerblé sésame  1 biscuit,56,1,unité
Biscuit gerblé soja figue,435,100,gramme
Biscuit gerblé soja orange,456,100,gramme
Biscuit gerlinea hyperproteines cereales et chocolat,425,100,gramme
Biscuit gourmand sésame vanille,454,100,gramme
Biscuit lait chocolat (forme et vit dia),449,100,gramme
Biscuit lait chocolat gerblé,452,100,gramme
Biscuit lu ptit dej allégé pépites de chocolat,450,100,gramme
Biscuit matin casino abricot amande,240,100,gramme
Biscuit mcvities wholesense,452,100,gramme
Biscuit moelleux aux raisins secs,60,1,unité
Biscuit nappé chocolat karéléa,140,1,portion
Biscuit orange sondey,387,100,gramme
