name,calories,portion,unite
Torti Panzani,358,100,gramme
Torti à la carbonara panzani (en conserve),101,100,gramme
Torti à la provençale panzani express,178,100,gramme
Torti aux 5 légumes Panzani,344,1,portion
Tortilla chips chili Carrefour,493,100,gramme
Tortillas chips gout fromage 'saveurs d'ailleurs' Casino,493,100,gramme
"Tortillas de blé ""Tables du Monde - Repère""",335,100,gramme
"Tortillas de blé ""Tables du Monde - Repère"", 1 portion = 80 g",268,100,gramme
Tortillas de blé old el paso,344,100,gramme
Tortillas de blé old el paso : par unité de 40g,137,100,gramme
Tortillas de blé souples Old el paso,344,1,paquet
Tortillas de blé souples salsa,323,100,gramme
Tortillas de maïs oldepaso,343,100,gramme
Tortillas pour fajitas (carrefour),321,100,gramme
Tortillas souples de farine OldelPaso,309.5,100,gramme
Tortis Leader price,354,100,gramme
"Tortis au sucre perlé, sachets individuels Harry's",387,100,gramme
"Tortis au sucre perlé, sachets individuels Harry's",135,1,paquet
Tortis et concombres au saumon Bonduelle,168,100,gramme
Tournedos (boeuf),200,100,gramme
Touron d'alacant,580,100,gramme
Touron d'alacant (une portion),220,1,portion
Touron de xixona,584,100,gramme
Touron de xixona,220,1,portion
Tourte à la bretonne Picard,238,100,gramme
Tourte feuilletée au champignons Marie,179,100,gramme
Tourteau,85,100,gramme
Tourteau fromager Leader price,445,100,gramme
Tourteau fromager maison,302,100,gramme
Tradilège jambon au torchon sans couenne Leclerc marque repère,120,100,gramme
Trancetto mini génoise abricot Leader price,106,1,unité
Trancetto mini génoise au cacao Leader price,107,1,unité
Tranche de blanc de dinde Eco+,93,100,gramme
Tranche de blanc de poulet cuit Eco+,106,100,gramme
"Tranche de cake fruits et bigarreaux ""Bretagne Dessert""",411,100,gramme
Tranche de jambon cuit superieur avec couenne Eco+,147,100,gramme
Tranche de pain grillé bio complet Cora,335,100,gramme
Tranche de pané de colin (lieu) Findus,95,1,unité
Tranches d'ananas Migros budget (m-budget),100,94,gramme
Tranches de blanc de dinde Eco+,93,100,gramme
Tranches de cabillaud Findus,70,1,unité
Tranches de filet de colin d'alaska surgelées picard,78,100,gramme
Tranches de filets de colin d'alaska U,77,100,gramme
Tranches fines de poitrine fumee Casino,316,100,gramme
Tranches fines poitrine fumée monique ranou,280,100,gramme
Trattoria alfredo Leader price,229,100,gramme
Travers de porc,305,100,gramme
Trésor chocolat noisettes Kellogg's,440,100,gramme
Tresor de grand mere Herta,291,180,gramme
Trésor goût brownie chocolat Kellogg's,421,100,gramme
Trésor goût chocolat caramel Kellogg's,421,100,gramme
Trésor grrr Kellogg's,421,100,gramme
Trésor tout choco Kellogg's,446,100,gramme
Tresse briochée aux pépites de chocolat Leclerc marque repère,380,100,gramme
Tresse briochée aux pépites de chocolat Leclerc marque repère,150,1,tranche
"Triangolini aux graines de sésame et pavot ""belin""",500,100,gramme
"Triangolini aux graines de sésame et pavot ""belin"" - 1 biscuit (30 g)",152,100,gramme
"Trio de céréales (blé, riz rouge, quinoa) Céréal bio",160,100,gramme
"Trio de crudités (carottes, céleri, maïs) Bonduelle",73,100,gramme
"trio de fleurette brocolis, chou, romanesco picard",31,100,gramme
Trio de légumes et farfalles Findus,80,100,gramme
Trio de mini-viennoiseries mac do : par portion de 69 g,285,100,gramme
Tripes,94,100,gramme
Tripes à la mode de caen régis bahier,106,100,gramme
Triscottes,390,100,gramme
"Tropicana ""vitaduo"" pur jus pressés fruits et légumes",50,100,gramme
Tropicana ananas - goyave,53,100,gramme
Tropicana banane passion,64,100,gramme
Tropicana eveil fruité,53,100,gramme
Tropicana multivitaminé,52,100,gramme
Tropicana pure premium pomme litchi,52,100,gramme
Tropicana Rouge plaisir,60,100,gramme
Tropico orange,48,100,gramme
Tropico orange-orange sanguine,43,100,gramme
Truffe fraîche,92,100,gramme
"Truffe lindor au chocolat (par unité: 11,2g)",79,100,gramme
Truffes au chocolat,642,100,gramme
Truffet - biscuits spécialité suisse bahlsen,680,100,gramme
Truite,103,100,gramme
Truite fumée,171,100,gramme
Truite saumonée,133,100,gramme
Tsaoté thé vert bergamote,1,100,gramme
Tsoaté thé vert menthe réglisse,2,100,gramme
Tuc bacon Lu,497,100,gramme
"Tuc crak's ""crème oignon"" (biscuits apéritifs)",460,100,gramme
"Tuc crak's ""finement salé""  (biscuits apéritifs)",470,100,gramme
"Tuc crak's ""saveur barbecue"" (biscuits apéritifs)",465,100,gramme
Tuc crak's finement salés Lu,470,100,gramme
Tuc crak's saveur barbecue Lu,465,100,gramme
Tuc crak's saveur cème-oignon Lu,460,100,gramme
Tuc gateau aperitif,509,100,gramme
Tuc original Lu,490,100,gramme
Tuc sésame Lu,500,100,gramme
tuc sésame,500,100,gramme
tuile saveur orange ondilège (casino) pour 1biscuit,17,100,gramme
"Tuiles amandes, p'tit déli Leclerc marque repère",471,100,gramme
Tuiles au citron (taillefine),415,100,gramme
Tuiles au miel allégées en matières grasses gayelord hauser,392,100,gramme
Tuiles au miel allégées en matières grasses gayelord hauser : par biscuit de 4 g,15,100,gramme
Tuiles aux amandes Kambly,510,100,gramme
Tuiles aux amandes 'maison',368,100,gramme
Tuiles aux amandes grand jury,465,100,gramme
Tuiles aux amandes lu,485,100,gramme
Tuiles chuchotis au chocolat au lait poulain,520,100,gramme
Tuiles framboise Taillefine,18,1,unité
"Tuiles goût paprika ""casino""",537,100,gramme
"Tuiles goût paprika, tokapi Leclerc marque repère",529,100,gramme
Tuiles orange (lidl),386,100,gramme
Tuiles orange fine ligne leader price,391,100,gramme
Tuiles saveur citron allégées en sucre U,371,100,gramme
Tuiles saveur citron allégées en sucre U,16,1,unité
"Tuiles staples apéro paprika ""leader price""",510,100,gramme
Turbot,118,100,gramme
Turbotin,118,100,gramme
Turròn espagnol (nougat dur),536,100,gramme
Tutti frutti glace à l'eau 40ml Picard,88,100,gramme
Twix,493,100,gramme
Twix,289,1,portion
Twix,286,58,gramme
Twix chocolat blanc,290,1,paquet
Twix mini,494,100,gramme
Twix mini : par unité,104,100,gramme
Twix top (une barre de 26.7g),139,100,gramme
Tzatziki aux concombres tassos,169,100,gramme
Tzatziki fromage frais et concombre,150,100,gramme
Uncle ben's express riz basmati & sauvage,146,100,gramme
Uncle ben's express riz cantonais,164,100,gramme
Uncle ben's express riz façon paella,165,100,gramme
Vache qui rit,250,100,gramme
Vache qui rit allégée,143,100,gramme
Vache qui rit light,141,100,gramme
Vache qui rit nature,269,100,gramme
Vache qui rit saveur jambon (unité),48,100,gramme
Vacherin,321,100,gramme
Vacherin fribourgeois aoc Migros,372,100,gramme
Vacherin mont-d'or aoc Migros,301,100,gramme
Valflora beurre de choix Migros,729,100,gramme
Valtero Boulettes au Boeuf Cuisinées à la Sauce Orientale,246,100,gramme
Vandame de lu pain d'epices gourmand au miel Lu,330,100,gramme
"Vanilla coke (the coca-cola company, usa)",41,100,gramme
Vanille (extrait),288,100,gramme
Vanille liégeois liddl (pot de 200g),106,100,gramme
Veau (aloyau),175,100,gramme
Veau (araignée),171,100,gramme
Veau (carré),171,100,gramme
Veau (cervelle),120,100,gramme
Veau (côtes),168,100,gramme
Veau (épaule),168,100,gramme
Veau (escalope),139,100,gramme
Veau (hampe),200,100,gramme
Veau (langue),123,100,gramme
Veau (longe),171,100,gramme
Veau (noix),160,100,gramme
Veau (onglet),171,100,gramme
Veau (pieds),342,100,gramme
Veau (quasi),171,100,gramme
Veau (ris),116,100,gramme
Veau (rognons),123,100,gramme
Veau (rôti),168,100,gramme
Veau filet rôti,160,100,gramme
Veau foie cuit,160,100,gramme
Veau sauté aux légumes printaniers Raynal et roquelaure,80,100,gramme
Végétaline,900,100,gramme
Velouté 9 légumes knorr,34,100,gramme
"Velouté à la tomate ""fine ligne"" leader price",19,100,gramme
Velouté aux champignons des bois Maggi,59,1,bol
"Velouté aux légumes verts ""fine ligne"" leader price",13,100,gramme
Velouté aux legumes verts sveltess Maggi,47,1,bol
"Velouté aux pois cassés ""fine ligne"" leader price",19,100,gramme
Velouté d'asperges Leader Price,35,100,gramme
Velouté d'oseille à la crème fraîche knorr,53,100,gramme
Veloute de carottes et pointe de creme Liebig,36,100,gramme
Velouté de cèpes et bolets (Liebig),35,100,gramme
Veloute de danone Danone,77,100,gramme
Velouté de légumes Royco,28,100,gramme
Velouté de légumes dia ED,33,100,gramme
Velouté de légumes du potager picard,37,100,gramme
Velouté de légumes poêlés pur'soup liebig,44,100,gramme
Velouté de légumes verts fine ligne,13,100,gramme
Velouté de poireau - pomme de terre,25,100,gramme
Velouté de poireaux et pommes de terre Saint-eloi,29,100,gramme
Velouté de pois cassés fine ligne,19,100,gramme
Veloute de poisson Lidl,31,100,gramme
Velouté de potiron ( marque repère ),28,100,gramme
Velouté de potiron et pointe de crème fraiche Liebig,27,100,gramme
Velouté de tomate ( marque repère ),44,100,gramme
Velouté de tomate fine  ligne,19,100,gramme
Velouté de tomates Auchan,120,300,gramme
Velouté de tomates et mascarpone knorr (liquide en sachet),60,100,gramme
Velouté de tomates pursoup' - 4 assiettes liebig,40,100,gramme
Veloute fruix aux fruits mixés danone par 16 pots Danone,90,100,gramme
VELOUTE FRUIX aux fruits mixés DANONE pour 1 pot de 125grs,112,100,gramme
Veloute fruix fraise Danone,89,100,gramme
Veloute fruix fruits rouges Danone,112,1,pot
Velouté fruix pomme danone : par pot de 125 g,128,100,gramme
Velouté fruix xl framboise (1 unité soit 180g),158,100,gramme
Velouté fruix xl vanille (pot de 180 g),162,100,gramme
Velouté glacé de concombre à la menthe picard,87,100,gramme
Velouté glacé de tomate à l'andalouse picard,72,100,gramme
Velouté légumes du soleil Dia,95,1,bol
Velouté poireaux pommes de terre pursoup' liebig,39,100,gramme
Velouté poireaux pommes de terre royco minute soup- pour 100ml,27,100,gramme
Velouté potiron casino,36,100,gramme
Véritable petit beurre lu,425,100,gramme
Vermicelle (cru),374,100,gramme
Vermicelle (cuit),90,100,gramme
Vermicelle de longkou,180,100,gramme
Vermicelle de riz,345,100,gramme
Vermicelle de soja,321,100,gramme
Vermicelle etoile turini (cru),358,100,gramme
Vermicelles arc-en-ciel Vahiné,449,100,gramme
Vermicelles dia ED,359,100,gramme
Vermouth,110,100,gramme
verre de jus de pomme paquito 20cl,96,100,gramme
"Verres glacés chocolat noir-caramel-biscuit, sauce Thiriet",191,110,gramme
"Verres glacés chocolat noir-caramel-biscuit, sauce Thiriet",174,100,gramme
viande,60,100,gramme
Viande de cheval (filet en tranches) Lidl,110,100,gramme
Viande des grisons,132,100,gramme
Viande des grisons Auchan,194,100,gramme
"Viande des Grisons ""casino""",191,100,gramme
"Viande des Grisons ""casino"", par tranche de 8 g",15,100,gramme
"Viande spéciale kebab ""dulano""",224,100,gramme
Viandes grasses,300,100,gramme
Viandes maigres,180,100,gramme
Viandox Knorr,62,100,gramme
Vichy celestin saveur pastèque raisin,2,100,gramme
Vie / ananas-passion-mais,75,100,gramme
Vie / pomme-carotte-fraise Knorr,65,100,gramme
Vienetta chocolat de motta,233,100,gramme
Vienetta vanille de motta,238,100,gramme
Vienna Favorini,456,100,gramme
Vienneta biscuit caramel,300,100,gramme
Vienneta motta-biscuit praliné,309,100,gramme
Vienneta motta-capuccino,235,100,gramme
Vienneta motta-chocolat,233,100,gramme
Vienneta motta-chocolat/café,133,100,gramme
Vienneta motta-chocolat/pistache,235,100,gramme
Vienneta motta-citron,246,100,gramme
Vienneta motta-menthe,220,100,gramme
Vienneta motta-vanille,237,100,gramme
Viennetta biscuit caramel miko,180,100,gramme
Viennetta biscuit fruit rouges,266,100,gramme
Viennetta biscuit tiramisu,157,100,gramme
Viennetta biscuit tiramisumiko,292,100,gramme
Viennetta biscuit vanille,132,100,gramme
Viennetta de miko vanille,252,100,gramme
Viennetta menthe chocolat miko,255,100,gramme
Viennetta menthe de motta,220,100,gramme
Viennetta sélection biscuit-caramel (en g) Miko,300,100,gramme
Viennetta sélection biscuit-caramel (en ml) Miko,160,100,gramme
Viennois chocolat ou café Nestlé,160,100,gramme
Viennoisines chocolat Dia,378,100,gramme
Vin blanc à 10°,72,100,gramme
Vin blanc à 11°,70,100,gramme
Vin rouge à 12°,69,100,gramme
Vinaigre,0,100,gramme
Vinaigre balsamique,102,100,gramme
Vinaigre balsamique Carrefour,135,100,gramme
Vinaigre de cidre,14,100,gramme
Vinaigre de vin rouge,20,100,gramme
Vinaigre de vin rouge Carrefour,3.1,100,gramme
Vinaigre de vin rouge affiné 2 m. en fût de chêne Carrefour,26,100,gramme
Vinaigrette,240,100,gramme
Vinaigrette (1 c. à soupe),90,100,gramme
Vinaigrette à la moutarde à l'ancienne Netto,237,100,gramme
Vinaigrette à la moutarde à l'ancienne allégée (leader price),245,100,gramme
"Vinaigrette à la moutarde à l'ancienne, allégée en matière grasse Leader Price (Fine Ligne)",245,100,gramme
Vinaigrette à la moutarde allégée en matières grasses - eco + - leclerc,235,100,gramme
Vinaigrette allégée,235,100,gramme
Vinaigrette au jus de pomme,50,100,gramme
"Vinaigrette aux 4 huiles ciboulette et persil, lesieur",240,100,gramme
"Vinaigrette aux 4 huiles nature, lesieur",253,100,gramme
Vinaigrette balsamique Amora,79,100,gramme
Vinaigrette de dijon légère (25%) nature amora,253,100,gramme
Vinaigrette echalotte allégée en mat grasse. rustica,233,100,gramme
Vinaigrette effi douceur de citron,180,100,gramme
Vinaigrette fines herbes 10% mg Devos lemmens (dl),140,100,gramme
Vinaigrette huile olive et citron allégée casino,239,100,gramme
vinaigrette huile olive vinaigre balsamique,652,100,gramme
Vinaigrette légère amora à la moutarde de dijon et vinaigre de vin,249,100,gramme
Vinaigrette legere mac do,243,100,gramme
Vinaigrette légère nature Amora,250,100,gramme
Vinaigrette mac do,480,100,gramme
Vinaigrette moutarde légère Amora,206,100,gramme
"Vinaigrette moutarde, rustica Leclerc marque repère",235,100,gramme
Vinaigrette nature Amora,260,450,gramme
"Vinaigrette nature allégée ""Casino""",240,100,gramme
"Vinaigrette nature allégée ""Casino"", 1 CS = 10 g",24,100,gramme
Vinaigrette nature allégée en matière grasse - prix gagnant- leader price,240,100,gramme
Vinaigrette nature extra-légère Lesieur,180,100,gramme
"Vins blancs liquoreux (Sauternes, Monbazillac)",101.3,100,gramme
"Vins blancs secs 12° (Vins dAlsace, bourgogne blanc, Vins de Savoie, Pinot blanc, Côtes-du-rhône)",86.4,100,gramme
Vins cuits,160,100,gramme
"Vins doux naturels (Muscat, Banyuls)",149.8,100,gramme
Vins mousseux,83.8,100,gramme
"Vins rosés 12° (Cabernet dAnjou, Côtes de Provence)",86.8,100,gramme
"Vins rouges 12° (Beaujolais, Bourgueil, Bordeaux, Anjou, Gaillac, Saumur, Chardonnay)",89.5,100,gramme
VIOLETTES Georges VErquin pq 100Grs (6KCAL/bonbon),234,100,gramme
Vita'pause stracciatella Paturages,154,100,gramme
Vita'pause stracciatella Paturages,231,1,unité
Vitalinea 0% framboise Danone,39,100,gramme
Vitalinea breakfast tartines dorées (pièce),23,100,gramme
Vitalinea crème 5% m.g. Danone,78,100,gramme
Vitalinéa crèmosso,47,100,gramme
Vitalinea délices aux pruneaux,370,100,gramme
Vitalinea délices orange chocolat,380,100,gramme
Vitalinéa fromage frais fouetté à la fraise,71,100,gramme
Vitalinea fruit mousse mangue-pêche,65,100,gramme
Vitalinéa mousse chocolat,121,100,gramme
Vitalinea petites tendresses mandarine citron Lu,360,100,gramme
Vitalité à l'avoine Wasa,345,100,gramme
Vitalité à l'avoine Wasa,55,1,tranche
Vitalité soja-orange + fibres Bergolin,465,1,paquet
Vitalité soja-orange + fibres Bergolin,185,1,dosette
Vittel fruits framboise-myrtille,16,100,gramme
Vittel fruits orange-pamplemousse,14,100,gramme
Vittel fruits pomme-poire,16,100,gramme
Vittel hydratation et énergie,22,100,gramme
Vittel saveur fraise,18,100,gramme
Vittel vitalitos pêche,18,100,gramme
Vivaneau crue (poisson),100,100,gramme
Vodka,250,100,gramme
Voile de lait de regilait,433,100,gramme
Vol-au-vent nature,176,100,gramme
Volaille,210,100,gramme
Volaille (foie),130,100,gramme
Volovic orange douce,2,100,gramme
Volvic citron-citron vert,2,100,gramme
Volvic goût cassis,20,100,gramme
Volvic menthe,1,100,gramme
Volvic sans sucre fraise,4,100,gramme
Volvic thé d'asie - saveur fruit de la passion,20,100,gramme
Volvic thé pêche,16,100,gramme
Waldkorn,354,100,gramme
Wasa fibres Wasa,300,100,gramme
Wasa léger Wasa,26,1,tranche
Wasa seigle leger Wasa,350,100,gramme
"Wasabi, racine cru",109,100,gramme
Weetabix minis chocolate Weetabix,377,100,gramme
Weetabix original Weetabix,338,100,gramme
Weetaflakes Weetabix,340,100,gramme
Weetos choco Weetabix,378,100,gramme
Weetos miel Weetabix,482,100,gramme
Weetos stars Weetabix,363,100,gramme
Wey,148,1,dosette
Whey95 Aptonia,365,100,gramme
Whisky,250,100,gramme
Winter dream Weight watchers,93,1,unité
Wok mix Carrefour,29,100,gramme
Wok thai surgelés Findus,35,100,gramme
Wok vietnam surgelé Findus,30,100,gramme
X'trem chocolat Carrefour,418,100,gramme
X'trem lait Carrefour,427,100,gramme
Xiu mai,180,100,gramme
Yahourt 0% Marque repère / leclerc,40,1,pot
"Yaourt ""activia"" à l'ananas Danone",119,125,gramme
"Yaourt ""senjà"" au soja intense chocolat Danone",123,100,gramme
Yaourt & fruits Casino,85,100,gramme
Yaourt & fruits Casino,106,1,pot
Yaourt '1919' nature Danone,124,1,pot
Yaourt - crème dessert caramel (1 = 100gr) Carrefour,214,100,gramme
Yaourt - crème dessert pistache (1 = 100gr) Carrefour,207,100,gramme
Yaourt - crème dessert vanille Taillefine,72,100,gramme
Yaourt - faisselle 43% m.g. Carrefour,95,100,gramme
Yaourt - mousse vanille/sauce chocolat (1 = 100gr) La laitière,123,100,gramme
Yaourt 0 % aux fruits Mélivie,37,100,gramme
